CED_NAME21,Religion,Denomination,Sex,persons
No usual address (Vic.),(Other),Australian Aboriginal Traditional,F,0
No usual address (Vic.),(Other),Australian Aboriginal Traditional,M,0
No usual address (Vic.),(Other),Other spiritual beliefs,F,14
No usual address (Vic.),(Other),Other spiritual beliefs,M,15
No usual address (Vic.),(Other),Secular beliefs,F,12
No usual address (Vic.),(Other),Secular beliefs,M,18
No usual address (Vic.),(Other),Sikhism,F,3
No usual address (Vic.),(Other),Sikhism,M,13
No usual address (Vic.),Buddhism,NA,F,63
No usual address (Vic.),Buddhism,NA,M,64
No usual address (Vic.),Christianity,NA,F,101
No usual address (Vic.),Christianity,NA,M,114
No usual address (Vic.),Christianity,(Other),F,4
No usual address (Vic.),Christianity,(Other),M,10
No usual address (Vic.),Christianity,Anglican,F,162
No usual address (Vic.),Christianity,Anglican,M,160
No usual address (Vic.),Christianity,Assyrian Apostolic,F,0
No usual address (Vic.),Christianity,Assyrian Apostolic,M,0
No usual address (Vic.),Christianity,Baptist,F,25
No usual address (Vic.),Christianity,Baptist,M,21
No usual address (Vic.),Christianity,Brethren,F,0
No usual address (Vic.),Christianity,Brethren,M,0
No usual address (Vic.),Christianity,Catholic,F,371
No usual address (Vic.),Christianity,Catholic,M,401
No usual address (Vic.),Christianity,Churches Of Christ,F,9
No usual address (Vic.),Christianity,Churches Of Christ,M,6
No usual address (Vic.),Christianity,Eastern Orthodox,F,35
No usual address (Vic.),Christianity,Eastern Orthodox,M,40
No usual address (Vic.),Christianity,Jehovah's Witnesses,F,11
No usual address (Vic.),Christianity,Jehovah's Witnesses,M,3
No usual address (Vic.),Christianity,Latter Day Saints,F,7
No usual address (Vic.),Christianity,Latter Day Saints,M,16
No usual address (Vic.),Christianity,Lutheran,F,9
No usual address (Vic.),Christianity,Lutheran,M,0
No usual address (Vic.),Christianity,Oriental Orthodox,F,6
No usual address (Vic.),Christianity,Oriental Orthodox,M,4
No usual address (Vic.),Christianity,Pentecostal,F,20
No usual address (Vic.),Christianity,Pentecostal,M,13
No usual address (Vic.),Christianity,Presbyterian Reformed,F,29
No usual address (Vic.),Christianity,Presbyterian Reformed,M,45
No usual address (Vic.),Christianity,Protestant (Other),F,15
No usual address (Vic.),Christianity,Protestant (Other),M,13
No usual address (Vic.),Christianity,Salvation Army,F,5
No usual address (Vic.),Christianity,Salvation Army,M,9
No usual address (Vic.),Christianity,Seventh Day Adventist,F,6
No usual address (Vic.),Christianity,Seventh Day Adventist,M,0
No usual address (Vic.),Christianity,Uniting Church,F,66
No usual address (Vic.),Christianity,Uniting Church,M,62
No usual address (Vic.),Hinduism,NA,F,29
No usual address (Vic.),Hinduism,NA,M,49
No usual address (Vic.),Islam,NA,F,100
No usual address (Vic.),Islam,NA,M,104
No usual address (Vic.),Judaism,NA,F,8
No usual address (Vic.),Judaism,NA,M,15
No usual address (Vic.),No religion,NA,F,1297
No usual address (Vic.),No religion,NA,M,1584
Migratory - Offshore - Shipping (Vic.),(Other),NA,F,3
Migratory - Offshore - Shipping (Vic.),(Other),NA,M,24
Migratory - Offshore - Shipping (Vic.),(Other),(Other),F,0
Migratory - Offshore - Shipping (Vic.),(Other),(Other),M,0
Migratory - Offshore - Shipping (Vic.),(Other),Australian Aboriginal Traditional,F,0
Migratory - Offshore - Shipping (Vic.),(Other),Australian Aboriginal Traditional,M,0
Migratory - Offshore - Shipping (Vic.),(Other),Other spiritual beliefs,F,0
Migratory - Offshore - Shipping (Vic.),(Other),Other spiritual beliefs,M,0
Migratory - Offshore - Shipping (Vic.),(Other),Secular beliefs,F,0
Migratory - Offshore - Shipping (Vic.),(Other),Secular beliefs,M,0
Migratory - Offshore - Shipping (Vic.),(Other),Sikhism,F,0
Migratory - Offshore - Shipping (Vic.),(Other),Sikhism,M,0
Migratory - Offshore - Shipping (Vic.),Buddhism,NA,F,0
Migratory - Offshore - Shipping (Vic.),Buddhism,NA,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,NA,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,NA,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,(Other),F,0
Migratory - Offshore - Shipping (Vic.),Christianity,(Other),M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Anglican,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Anglican,M,3
Migratory - Offshore - Shipping (Vic.),Christianity,Assyrian Apostolic,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Assyrian Apostolic,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Baptist,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Baptist,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Brethren,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Brethren,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Catholic,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Catholic,M,5
Migratory - Offshore - Shipping (Vic.),Christianity,Churches Of Christ,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Churches Of Christ,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Eastern Orthodox,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Eastern Orthodox,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Jehovah's Witnesses,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Jehovah's Witnesses,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Latter Day Saints,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Latter Day Saints,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Lutheran,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Lutheran,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Oriental Orthodox,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Oriental Orthodox,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Pentecostal,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Pentecostal,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Presbyterian Reformed,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Presbyterian Reformed,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Protestant (Other),F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Protestant (Other),M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Salvation Army,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Salvation Army,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Seventh Day Adventist,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Seventh Day Adventist,M,0
Migratory - Offshore - Shipping (Vic.),Christianity,Uniting Church,F,0
Migratory - Offshore - Shipping (Vic.),Christianity,Uniting Church,M,0
Migratory - Offshore - Shipping (Vic.),Hinduism,NA,F,0
Migratory - Offshore - Shipping (Vic.),Hinduism,NA,M,0
Migratory - Offshore - Shipping (Vic.),Islam,NA,F,0
Migratory - Offshore - Shipping (Vic.),Islam,NA,M,0
Migratory - Offshore - Shipping (Vic.),Judaism,NA,F,0
Migratory - Offshore - Shipping (Vic.),Judaism,NA,M,0
Migratory - Offshore - Shipping (Vic.),No religion,NA,F,0
Migratory - Offshore - Shipping (Vic.),No religion,NA,M,7
Blair,(Other),NA,F,7014
Blair,(Other),NA,M,8480
Blair,(Other),(Other),F,524
Blair,(Other),(Other),M,351
Blair,(Other),Australian Aboriginal Traditional,F,24
Blair,(Other),Australian Aboriginal Traditional,M,9
Blair,(Other),Other spiritual beliefs,F,222
Blair,(Other),Other spiritual beliefs,M,115
Blair,(Other),Secular beliefs,F,226
Blair,(Other),Secular beliefs,M,303
Blair,(Other),Sikhism,F,461
Blair,(Other),Sikhism,M,534
Blair,Buddhism,NA,F,922
Blair,Buddhism,NA,M,586
Blair,Christianity,NA,F,3435
Blair,Christianity,NA,M,3006
Blair,Christianity,(Other),F,480
Blair,Christianity,(Other),M,408
Blair,Christianity,Anglican,F,11162
Blair,Christianity,Anglican,M,9410
Blair,Christianity,Assyrian Apostolic,F,0
Blair,Christianity,Assyrian Apostolic,M,0
Blair,Christianity,Baptist,F,1866
Blair,Christianity,Baptist,M,1784
Blair,Christianity,Brethren,F,89
Blair,Christianity,Brethren,M,105
Blair,Christianity,Catholic,F,16225
Blair,Christianity,Catholic,M,14252
Blair,Christianity,Churches Of Christ,F,308
Blair,Christianity,Churches Of Christ,M,249
Blair,Christianity,Eastern Orthodox,F,257
Blair,Christianity,Eastern Orthodox,M,237
Blair,Christianity,Jehovah's Witnesses,F,544
Blair,Christianity,Jehovah's Witnesses,M,424
Blair,Christianity,Latter Day Saints,F,1041
Blair,Christianity,Latter Day Saints,M,889
Blair,Christianity,Lutheran,F,1617
Blair,Christianity,Lutheran,M,1381
Blair,Christianity,Oriental Orthodox,F,86
Blair,Christianity,Oriental Orthodox,M,88
Blair,Christianity,Pentecostal,F,1654
Blair,Christianity,Pentecostal,M,1438
Blair,Christianity,Presbyterian Reformed,F,1925
Blair,Christianity,Presbyterian Reformed,M,1748
Blair,Christianity,Protestant (Other),F,509
Blair,Christianity,Protestant (Other),M,471
Blair,Christianity,Salvation Army,F,390
Blair,Christianity,Salvation Army,M,261
Blair,Christianity,Seventh Day Adventist,F,402
Blair,Christianity,Seventh Day Adventist,M,350
Blair,Christianity,Uniting Church,F,4074
Blair,Christianity,Uniting Church,M,3297
Blair,Hinduism,NA,F,1159
Blair,Hinduism,NA,M,1207
Blair,Islam,NA,F,603
Blair,Islam,NA,M,618
Blair,Judaism,NA,F,41
Blair,Judaism,NA,M,38
Blair,No religion,NA,F,38685
Blair,No religion,NA,M,41951
Bonner,(Other),NA,F,4103
Bonner,(Other),NA,M,4389
Bonner,(Other),(Other),F,320
Bonner,(Other),(Other),M,278
Bonner,(Other),Australian Aboriginal Traditional,F,9
Bonner,(Other),Australian Aboriginal Traditional,M,6
Bonner,(Other),Other spiritual beliefs,F,170
Bonner,(Other),Other spiritual beliefs,M,103
Bonner,(Other),Secular beliefs,F,200
Bonner,(Other),Secular beliefs,M,254
Bonner,(Other),Sikhism,F,406
Bonner,(Other),Sikhism,M,428
Bonner,Buddhism,NA,F,2014
Bonner,Buddhism,NA,M,1509
Bonner,Christianity,NA,F,2938
Bonner,Christianity,NA,M,2476
Bonner,Christianity,(Other),F,108
Bonner,Christianity,(Other),M,101
Bonner,Christianity,Anglican,F,8494
Bonner,Christianity,Anglican,M,7193
Bonner,Christianity,Assyrian Apostolic,F,4
Bonner,Christianity,Assyrian Apostolic,M,4
Bonner,Christianity,Baptist,F,1914
Bonner,Christianity,Baptist,M,1695
Bonner,Christianity,Brethren,F,164
Bonner,Christianity,Brethren,M,155
Bonner,Christianity,Catholic,F,18226
Bonner,Christianity,Catholic,M,16005
Bonner,Christianity,Churches Of Christ,F,82
Bonner,Christianity,Churches Of Christ,M,42
Bonner,Christianity,Eastern Orthodox,F,1918
Bonner,Christianity,Eastern Orthodox,M,1775
Bonner,Christianity,Jehovah's Witnesses,F,350
Bonner,Christianity,Jehovah's Witnesses,M,246
Bonner,Christianity,Latter Day Saints,F,278
Bonner,Christianity,Latter Day Saints,M,258
Bonner,Christianity,Lutheran,F,565
Bonner,Christianity,Lutheran,M,468
Bonner,Christianity,Oriental Orthodox,F,99
Bonner,Christianity,Oriental Orthodox,M,89
Bonner,Christianity,Pentecostal,F,1452
Bonner,Christianity,Pentecostal,M,1175
Bonner,Christianity,Presbyterian Reformed,F,1919
Bonner,Christianity,Presbyterian Reformed,M,1664
Bonner,Christianity,Protestant (Other),F,428
Bonner,Christianity,Protestant (Other),M,367
Bonner,Christianity,Salvation Army,F,155
Bonner,Christianity,Salvation Army,M,138
Bonner,Christianity,Seventh Day Adventist,F,392
Bonner,Christianity,Seventh Day Adventist,M,303
Bonner,Christianity,Uniting Church,F,3252
Bonner,Christianity,Uniting Church,M,2306
Bonner,Hinduism,NA,F,2028
Bonner,Hinduism,NA,M,2104
Bonner,Islam,NA,F,1292
Bonner,Islam,NA,M,1388
Bonner,Judaism,NA,F,111
Bonner,Judaism,NA,M,108
Bonner,No religion,NA,F,30072
Bonner,No religion,NA,M,32421
Bowman,(Other),NA,F,4073
Bowman,(Other),NA,M,4433
Bowman,(Other),(Other),F,327
Bowman,(Other),(Other),M,178
Bowman,(Other),Australian Aboriginal Traditional,F,3
Bowman,(Other),Australian Aboriginal Traditional,M,3
Bowman,(Other),Other spiritual beliefs,F,228
Bowman,(Other),Other spiritual beliefs,M,139
Bowman,(Other),Secular beliefs,F,204
Bowman,(Other),Secular beliefs,M,249
Bowman,(Other),Sikhism,F,261
Bowman,(Other),Sikhism,M,260
Bowman,Buddhism,NA,F,881
Bowman,Buddhism,NA,M,505
Bowman,Christianity,NA,F,2703
Bowman,Christianity,NA,M,2250
Bowman,Christianity,(Other),F,218
Bowman,Christianity,(Other),M,192
Bowman,Christianity,Anglican,F,11869
Bowman,Christianity,Anglican,M,9678
Bowman,Christianity,Assyrian Apostolic,F,3
Bowman,Christianity,Assyrian Apostolic,M,3
Bowman,Christianity,Baptist,F,2059
Bowman,Christianity,Baptist,M,1887
Bowman,Christianity,Brethren,F,64
Bowman,Christianity,Brethren,M,65
Bowman,Christianity,Catholic,F,15904
Bowman,Christianity,Catholic,M,13738
Bowman,Christianity,Churches Of Christ,F,110
Bowman,Christianity,Churches Of Christ,M,84
Bowman,Christianity,Eastern Orthodox,F,617
Bowman,Christianity,Eastern Orthodox,M,582
Bowman,Christianity,Jehovah's Witnesses,F,358
Bowman,Christianity,Jehovah's Witnesses,M,293
Bowman,Christianity,Latter Day Saints,F,342
Bowman,Christianity,Latter Day Saints,M,318
Bowman,Christianity,Lutheran,F,799
Bowman,Christianity,Lutheran,M,600
Bowman,Christianity,Oriental Orthodox,F,11
Bowman,Christianity,Oriental Orthodox,M,18
Bowman,Christianity,Pentecostal,F,1005
Bowman,Christianity,Pentecostal,M,833
Bowman,Christianity,Presbyterian Reformed,F,2134
Bowman,Christianity,Presbyterian Reformed,M,1876
Bowman,Christianity,Protestant (Other),F,343
Bowman,Christianity,Protestant (Other),M,320
Bowman,Christianity,Salvation Army,F,213
Bowman,Christianity,Salvation Army,M,150
Bowman,Christianity,Seventh Day Adventist,F,250
Bowman,Christianity,Seventh Day Adventist,M,190
Bowman,Christianity,Uniting Church,F,3933
Bowman,Christianity,Uniting Church,M,2943
Bowman,Hinduism,NA,F,485
Bowman,Hinduism,NA,M,491
Bowman,Islam,NA,F,297
Bowman,Islam,NA,M,290
Bowman,Judaism,NA,F,49
Bowman,Judaism,NA,M,60
Bowman,No religion,NA,F,31761
Bowman,No religion,NA,M,35079
Brisbane,(Other),NA,F,5746
Brisbane,(Other),NA,M,6834
Brisbane,(Other),(Other),F,408
Brisbane,(Other),(Other),M,369
Brisbane,(Other),Australian Aboriginal Traditional,F,8
Brisbane,(Other),Australian Aboriginal Traditional,M,9
Brisbane,(Other),Other spiritual beliefs,F,305
Brisbane,(Other),Other spiritual beliefs,M,164
Brisbane,(Other),Secular beliefs,F,467
Brisbane,(Other),Secular beliefs,M,569
Brisbane,(Other),Sikhism,F,192
Brisbane,(Other),Sikhism,M,204
Brisbane,Buddhism,NA,F,2343
Brisbane,Buddhism,NA,M,1568
Brisbane,Christianity,NA,F,1699
Brisbane,Christianity,NA,M,1356
Brisbane,Christianity,(Other),F,81
Brisbane,Christianity,(Other),M,87
Brisbane,Christianity,Anglican,F,8457
Brisbane,Christianity,Anglican,M,7428
Brisbane,Christianity,Assyrian Apostolic,F,0
Brisbane,Christianity,Assyrian Apostolic,M,6
Brisbane,Christianity,Baptist,F,971
Brisbane,Christianity,Baptist,M,793
Brisbane,Christianity,Brethren,F,7
Brisbane,Christianity,Brethren,M,9
Brisbane,Christianity,Catholic,F,21943
Brisbane,Christianity,Catholic,M,19572
Brisbane,Christianity,Churches Of Christ,F,47
Brisbane,Christianity,Churches Of Christ,M,42
Brisbane,Christianity,Eastern Orthodox,F,803
Brisbane,Christianity,Eastern Orthodox,M,742
Brisbane,Christianity,Jehovah's Witnesses,F,190
Brisbane,Christianity,Jehovah's Witnesses,M,151
Brisbane,Christianity,Latter Day Saints,F,96
Brisbane,Christianity,Latter Day Saints,M,108
Brisbane,Christianity,Lutheran,F,392
Brisbane,Christianity,Lutheran,M,333
Brisbane,Christianity,Oriental Orthodox,F,37
Brisbane,Christianity,Oriental Orthodox,M,46
Brisbane,Christianity,Pentecostal,F,650
Brisbane,Christianity,Pentecostal,M,495
Brisbane,Christianity,Presbyterian Reformed,F,1382
Brisbane,Christianity,Presbyterian Reformed,M,1279
Brisbane,Christianity,Protestant (Other),F,281
Brisbane,Christianity,Protestant (Other),M,207
Brisbane,Christianity,Salvation Army,F,60
Brisbane,Christianity,Salvation Army,M,55
Brisbane,Christianity,Seventh Day Adventist,F,101
Brisbane,Christianity,Seventh Day Adventist,M,91
Brisbane,Christianity,Uniting Church,F,2281
Brisbane,Christianity,Uniting Church,M,1753
Brisbane,Hinduism,NA,F,2046
Brisbane,Hinduism,NA,M,2449
Brisbane,Islam,NA,F,932
Brisbane,Islam,NA,M,1079
Brisbane,Judaism,NA,F,156
Brisbane,Judaism,NA,M,174
Brisbane,No religion,NA,F,40152
Brisbane,No religion,NA,M,43053
Capricornia,(Other),NA,F,7212
Capricornia,(Other),NA,M,11702
Capricornia,(Other),(Other),F,260
Capricornia,(Other),(Other),M,163
Capricornia,(Other),Australian Aboriginal Traditional,F,12
Capricornia,(Other),Australian Aboriginal Traditional,M,10
Capricornia,(Other),Other spiritual beliefs,F,142
Capricornia,(Other),Other spiritual beliefs,M,74
Capricornia,(Other),Secular beliefs,F,150
Capricornia,(Other),Secular beliefs,M,171
Capricornia,(Other),Sikhism,F,100
Capricornia,(Other),Sikhism,M,103
Capricornia,Buddhism,NA,F,617
Capricornia,Buddhism,NA,M,418
Capricornia,Christianity,NA,F,2099
Capricornia,Christianity,NA,M,1927
Capricornia,Christianity,(Other),F,115
Capricornia,Christianity,(Other),M,124
Capricornia,Christianity,Anglican,F,10719
Capricornia,Christianity,Anglican,M,9425
Capricornia,Christianity,Assyrian Apostolic,F,0
Capricornia,Christianity,Assyrian Apostolic,M,0
Capricornia,Christianity,Baptist,F,1171
Capricornia,Christianity,Baptist,M,1060
Capricornia,Christianity,Brethren,F,23
Capricornia,Christianity,Brethren,M,15
Capricornia,Christianity,Catholic,F,18331
Capricornia,Christianity,Catholic,M,16937
Capricornia,Christianity,Churches Of Christ,F,67
Capricornia,Christianity,Churches Of Christ,M,57
Capricornia,Christianity,Eastern Orthodox,F,122
Capricornia,Christianity,Eastern Orthodox,M,105
Capricornia,Christianity,Jehovah's Witnesses,F,396
Capricornia,Christianity,Jehovah's Witnesses,M,302
Capricornia,Christianity,Latter Day Saints,F,114
Capricornia,Christianity,Latter Day Saints,M,107
Capricornia,Christianity,Lutheran,F,536
Capricornia,Christianity,Lutheran,M,463
Capricornia,Christianity,Oriental Orthodox,F,8
Capricornia,Christianity,Oriental Orthodox,M,6
Capricornia,Christianity,Pentecostal,F,882
Capricornia,Christianity,Pentecostal,M,757
Capricornia,Christianity,Presbyterian Reformed,F,1904
Capricornia,Christianity,Presbyterian Reformed,M,1906
Capricornia,Christianity,Protestant (Other),F,290
Capricornia,Christianity,Protestant (Other),M,241
Capricornia,Christianity,Salvation Army,F,255
Capricornia,Christianity,Salvation Army,M,181
Capricornia,Christianity,Seventh Day Adventist,F,226
Capricornia,Christianity,Seventh Day Adventist,M,188
Capricornia,Christianity,Uniting Church,F,4619
Capricornia,Christianity,Uniting Church,M,3715
Capricornia,Hinduism,NA,F,469
Capricornia,Hinduism,NA,M,591
Capricornia,Islam,NA,F,254
Capricornia,Islam,NA,M,356
Capricornia,Judaism,NA,F,13
Capricornia,Judaism,NA,M,10
Capricornia,No religion,NA,F,26898
Capricornia,No religion,NA,M,30659
Dawson,(Other),NA,F,7472
Dawson,(Other),NA,M,10150
Dawson,(Other),(Other),F,246
Dawson,(Other),(Other),M,176
Dawson,(Other),Australian Aboriginal Traditional,F,9
Dawson,(Other),Australian Aboriginal Traditional,M,7
Dawson,(Other),Other spiritual beliefs,F,125
Dawson,(Other),Other spiritual beliefs,M,97
Dawson,(Other),Secular beliefs,F,141
Dawson,(Other),Secular beliefs,M,193
Dawson,(Other),Sikhism,F,129
Dawson,(Other),Sikhism,M,163
Dawson,Buddhism,NA,F,703
Dawson,Buddhism,NA,M,498
Dawson,Christianity,NA,F,2044
Dawson,Christianity,NA,M,1821
Dawson,Christianity,(Other),F,154
Dawson,Christianity,(Other),M,142
Dawson,Christianity,Anglican,F,10101
Dawson,Christianity,Anglican,M,8922
Dawson,Christianity,Assyrian Apostolic,F,0
Dawson,Christianity,Assyrian Apostolic,M,0
Dawson,Christianity,Baptist,F,885
Dawson,Christianity,Baptist,M,795
Dawson,Christianity,Brethren,F,8
Dawson,Christianity,Brethren,M,5
Dawson,Christianity,Catholic,F,19363
Dawson,Christianity,Catholic,M,17960
Dawson,Christianity,Churches Of Christ,F,72
Dawson,Christianity,Churches Of Christ,M,74
Dawson,Christianity,Eastern Orthodox,F,294
Dawson,Christianity,Eastern Orthodox,M,248
Dawson,Christianity,Jehovah's Witnesses,F,457
Dawson,Christianity,Jehovah's Witnesses,M,347
Dawson,Christianity,Latter Day Saints,F,111
Dawson,Christianity,Latter Day Saints,M,98
Dawson,Christianity,Lutheran,F,550
Dawson,Christianity,Lutheran,M,446
Dawson,Christianity,Oriental Orthodox,F,22
Dawson,Christianity,Oriental Orthodox,M,28
