Year,StateAb,DivisionNm,PartyAb,OrdinaryVotes,Percentage
2022,SA,Makin,Other Right,7485,9.03570824983703
2022,SA,Mayo,ALP,16615,17.955562279810664
2022,SA,Mayo,COAL,24551,26.531869366935396
2022,SA,Mayo,GRN,10986,11.872392850195604
2022,SA,Mayo,Other,32086,34.674822227505565
2022,SA,Mayo,Other Right,8296,8.96535327555277
2022,SA,Spence,ALP,36565,44.54800194931774
2022,SA,Spence,COAL,20179,24.584551656920077
2022,SA,Spence,GRN,9423,11.480263157894736
2022,SA,Spence,Other,1323,1.611842105263158
2022,SA,Spence,Other Right,14590,17.77534113060429
2022,SA,Sturt,ALP,26211,30.846268814799995
2022,SA,Sturt,COAL,36238,42.646487707860146
2022,SA,Sturt,GRN,14256,16.777093900415426
2022,SA,Sturt,Other,2956,3.4787520741882716
2022,SA,Sturt,Other Right,5312,6.251397502736164
2022,TAS,Bass,ALP,15836,29.012696260740523
2022,TAS,Bass,COAL,21377,39.16420863638862
2022,TAS,Bass,GRN,6238,11.428466738728176
2022,TAS,Bass,Other,6979,12.786032281113167
2022,TAS,Bass,Other Right,4153,7.608596083029514
2022,TAS,Braddon,ALP,13649,22.675017443599028
2022,TAS,Braddon,COAL,26464,43.96451473568794
2022,TAS,Braddon,GRN,3899,6.477389773067083
2022,TAS,Braddon,Other,11884,19.742831511446322
2022,TAS,Braddon,Other Right,4298,7.140246536199621
2022,TAS,Clark,ALP,9576,18.93238434163701
2022,TAS,Clark,COAL,7616,15.05733491498616
2022,TAS,Clark,GRN,7079,13.995650454725189
2022,TAS,Clark,Other,23726,46.907868722815344
2022,TAS,Clark,Other Right,2583,5.106761565836299
2022,TAS,Franklin,ALP,20747,37.35438684935453
2022,TAS,Franklin,COAL,14374,25.879980554905384
2022,TAS,Franklin,GRN,9778,17.605012513278478
2022,TAS,Franklin,Other,6792,12.228803946634018
2022,TAS,Franklin,Other Right,3850,6.931816135827587
2022,TAS,Lyons,ALP,16657,29.396089227728364
2022,TAS,Lyons,COAL,20895,36.875264718339686
2022,TAS,Lyons,GRN,6369,11.23994070309191
2022,TAS,Lyons,Other,7137,12.595298602287166
2022,TAS,Lyons,Other Right,5606,9.893406748552874
2022,VIC,Aston,ALP,24897,33.04838388531227
2022,VIC,Aston,COAL,32251,42.81011482046858
2022,VIC,Aston,GRN,9046,12.007698944713612
2022,VIC,Aston,Other,707,0.9384748125041481
2022,VIC,Aston,Other Right,8434,11.195327537001393
2022,VIC,Ballarat,ALP,34379,44.74917345690261
2022,VIC,Ballarat,COAL,20943,27.260302501757216
2022,VIC,Ballarat,GRN,11143,14.504204305833962
2022,VIC,Ballarat,Other,2070,2.6944003332205244
2022,VIC,Ballarat,Other Right,8291,10.791919402285684
2022,VIC,Bendigo,ALP,35159,43.044282023971306
2022,VIC,Bendigo,COAL,21483,26.30109817460609
2022,VIC,Bendigo,GRN,11562,14.155066661769567
2022,VIC,Bendigo,Other,3483,4.2641495574246155
2022,VIC,Bendigo,Other Right,9994,12.235403582228425
2022,VIC,Bruce,ALP,29398,42.20091297981683
2022,VIC,Bruce,COAL,20781,29.831184864057878
2022,VIC,Bruce,GRN,6602,9.47718985960782
2022,VIC,Bruce,Other Right,12881,18.49071229651747
2022,VIC,Calwell,ALP,29353,45.028226053874945
2022,VIC,Calwell,COAL,15181,23.28802847149782
2022,VIC,Calwell,GRN,6210,9.52629318279438
2022,VIC,Calwell,Other,1163,1.7840706878566608
2022,VIC,Calwell,Other Left,3091,4.741670246057557
2022,VIC,Calwell,Other Right,10190,15.631711357918636
2022,VIC,Casey,ALP,19196,25.273857172951338
2022,VIC,Casey,COAL,27050,35.614598693911944
2022,VIC,Casey,GRN,9779,12.875236991784284
2022,VIC,Casey,Other,12159,16.008795028439014
2022,VIC,Casey,Other Right,7768,10.22751211291342
2022,VIC,Chisholm,ALP,28443,41.01547291158954
2022,VIC,Chisholm,COAL,24506,35.33822659956451
2022,VIC,Chisholm,GRN,8970,12.93495032229224
2022,VIC,Chisholm,Other,3635,5.241755230940055
2022,VIC,Chisholm,Other Right,3793,5.469594935613653
2022,VIC,Cooper,ALP,29771,41.55291293303185
2022,VIC,Cooper,COAL,11200,15.632414928956257
2022,VIC,Cooper,GRN,20025,27.949920442174022
2022,VIC,Cooper,Other,2679,3.739217820953019
2022,VIC,Cooper,Other Left,2788,3.891354716243754
2022,VIC,Cooper,Other Right,5183,7.234179158641097
2022,VIC,Corangamite,ALP,29065,39.32432249597489
2022,VIC,Corangamite,COAL,24295,32.87061465816996
2022,VIC,Corangamite,GRN,11530,15.599843054484447
2022,VIC,Corangamite,Other,2901,3.9249908673945693
2022,VIC,Corangamite,Other Right,6120,8.280228923976134
2022,VIC,Corio,ALP,31662,42.656786796901315
2022,VIC,Corio,COAL,17725,23.88009430784776
2022,VIC,Corio,GRN,11174,15.054227012462109
2022,VIC,Corio,Other,2386,3.2145503536544293
2022,VIC,Corio,Other Left,2045,2.75513640956551
2022,VIC,Corio,Other Right,9233,12.439205119568879
2022,VIC,Deakin,ALP,25027,33.87933018369861
2022,VIC,Deakin,COAL,29937,40.52605217202962
2022,VIC,Deakin,GRN,10608,14.360168401673187
2022,VIC,Deakin,Other,3266,4.421220776759486
2022,VIC,Deakin,Other Right,5033,6.813228465839098
2022,VIC,Dunkley,ALP,29115,40.92116544153818
2022,VIC,Dunkley,COAL,22768,32.00044976036206
2022,VIC,Dunkley,GRN,7450,10.470983429141661
2022,VIC,Dunkley,Other,4563,6.4133016627078385
2022,VIC,Dunkley,Other Right,7253,10.194099706250263
2022,VIC,Flinders,ALP,16643,22.395812307402473
2022,VIC,Flinders,COAL,31064,41.801569039064496
2022,VIC,Flinders,GRN,7044,9.478826046586734
2022,VIC,Flinders,Other,11821,15.907041836556187
2022,VIC,Flinders,Other Right,7741,10.416750770390106
2022,VIC,Fraser,ALP,29112,41.99411459234897
2022,VIC,Fraser,COAL,17204,24.81680226184294
2022,VIC,Fraser,GRN,12577,18.142346085049912
2022,VIC,Fraser,Other Left,3744,5.400727020945127
2022,VIC,Fraser,Other Right,6687,9.646010039813051
2022,VIC,Gellibrand,ALP,30103,43.034409801146516
2022,VIC,Gellibrand,COAL,18650,26.661520207002045
2022,VIC,Gellibrand,GRN,11673,16.687395462538063
2022,VIC,Gellibrand,Other,875,1.2508756129290504
2022,VIC,Gellibrand,Other Left,1145,1.6368600877757287
2022,VIC,Gellibrand,Other Right,7505,10.728938828608598
2022,VIC,Gippsland,ALP,16551,19.02282601199917
2022,VIC,Gippsland,COAL,48195,55.392731535756155
2022,VIC,Gippsland,GRN,6998,8.043123462749696
2022,VIC,Gippsland,Other Right,15262,17.54131898949498
2022,VIC,Goldstein,ALP,7808,10.494905777037017
2022,VIC,Goldstein,COAL,29315,39.40294093927256
2022,VIC,Goldstein,GRN,5616,7.548590015860642
2022,VIC,Goldstein,Other,27875,37.46740503776983
2022,VIC,Goldstein,Other Right,3784,5.086158230059948
2022,VIC,Gorton,ALP,27996,41.17301017706924
2022,VIC,Gorton,COAL,18591,27.341314194952645
2022,VIC,Gorton,GRN,5912,8.694629095829166
2022,VIC,Gorton,Other,3605,5.301782457791635
2022,VIC,Gorton,Other Left,1703,2.504559091711277
2022,VIC,Gorton,Other Right,10189,14.984704982646038
2022,VIC,Hawke,ALP,25285,37.036223286607786
2022,VIC,Hawke,COAL,17844,26.137012787274244
2022,VIC,Hawke,GRN,5887,8.622987798626063
2022,VIC,Hawke,Other,10260,15.028342927450895
2022,VIC,Hawke,Other Left,697,1.0209312885412547
2022,VIC,Hawke,Other Right,8298,12.154501911499759
2022,VIC,Higgins,ALP,20130,29.094640689136845
2022,VIC,Higgins,COAL,27490,39.73232352431057
2022,VIC,Higgins,GRN,16189,23.398566225356998
2022,VIC,Higgins,Other,2210,3.19419552523559
2022,VIC,Higgins,Other Right,3169,4.580274035959993
2022,VIC,Holt,ALP,28609,41.91303583462744
2022,VIC,Holt,COAL,19988,29.28301444519324
2022,VIC,Holt,GRN,5532,8.104544522253802
2022,VIC,Holt,Other,2473,3.6230185472765095
2022,VIC,Holt,Other Right,11656,17.07638665064901
2022,VIC,Hotham,ALP,35230,47.2962087853077
2022,VIC,Hotham,COAL,18703,25.108742347760714
2022,VIC,Hotham,GRN,9070,12.176457952958867
2022,VIC,Hotham,Other Right,11485,15.41859091397272
2022,VIC,Indi,ALP,6896,8.474347158218126
2022,VIC,Indi,COAL,28311,34.790783410138246
2022,VIC,Indi,GRN,2610,3.207373271889401
2022,VIC,Indi,Other,35487,43.60921658986175
2022,VIC,Indi,Other Right,8071,9.918279569892473
2022,VIC,Isaacs,ALP,29934,40.37115459829798
2022,VIC,Isaacs,COAL,23177,31.258176325407636
2022,VIC,Isaacs,GRN,9674,13.047055174181018
2022,VIC,Isaacs,Other,1550,2.0904419598904878
2022,VIC,Isaacs,Other Right,9812,13.233171942222882
2022,VIC,Jagajaga,ALP,32008,41.00383033781274
2022,VIC,Jagajaga,COAL,22778,29.179744046322746
2022,VIC,Jagajaga,GRN,13029,16.69079309770564
2022,VIC,Jagajaga,Other,2988,3.827775713864798
2022,VIC,Jagajaga,Other Right,7258,9.297856804294078
2022,VIC,Kooyong,ALP,4760,6.33838451090575
2022,VIC,Kooyong,COAL,31273,41.64291991797385
2022,VIC,Kooyong,GRN,4541,6.0467655596686996
2022,VIC,Kooyong,Other,32604,43.4152707129351
2022,VIC,Kooyong,Other Right,1920,2.556659298516605
2022,VIC,La Trobe,ALP,18165,26.81180811808118
2022,VIC,La Trobe,COAL,30411,44.88708487084871
2022,VIC,La Trobe,GRN,7508,11.081918819188191
2022,VIC,La Trobe,Other,2258,3.3328413284132843
2022,VIC,La Trobe,Other Right,9408,13.886346863468635
2022,VIC,Lalor,ALP,30135,44.080862454836684
2022,VIC,Lalor,COAL,17244,25.224170969676578
2022,VIC,Lalor,GRN,7081,10.357942161695654
2022,VIC,Lalor,Other,2633,3.8514986176733026
2022,VIC,Lalor,Other Left,1226,1.7933677574126354
2022,VIC,Lalor,Other Right,10044,14.692158038705147
2022,VIC,Macnamara,ALP,20603,32.29512822120509
2022,VIC,Macnamara,COAL,17073,26.76186594770832
2022,VIC,Macnamara,GRN,20478,32.099191171860305
2022,VIC,Macnamara,Other,2212,3.467302025205342
2022,VIC,Macnamara,Other Right,3430,5.3765126340209415
2022,VIC,Mallee,ALP,13948,16.331022855001873
2022,VIC,Mallee,COAL,42365,49.60308167853128
2022,VIC,Mallee,GRN,4224,4.945672536530536
2022,VIC,Mallee,Other,11124,13.024541026601723
2022,VIC,Mallee,Other Right,13747,16.095681903334583
2022,VIC,Maribyrnong,ALP,28678,41.994435495680186
2022,VIC,Maribyrnong,COAL,18595,27.229462586030166
2022,VIC,Maribyrnong,GRN,11053,16.18538585444428
2022,VIC,Maribyrnong,Other,1665,2.438131498023137
2022,VIC,Maribyrnong,Other Left,1468,2.1496558793381166
2022,VIC,Maribyrnong,Other Right,6831,10.002928686484111
2022,VIC,McEwen,ALP,25939,37.1831995412844
2022,VIC,McEwen,COAL,23068,33.06766055045872
2022,VIC,McEwen,GRN,9873,14.152809633027523
2022,VIC,McEwen,Other,1299,1.862098623853211
2022,VIC,McEwen,Other Right,9581,13.734231651376147
2022,VIC,Melbourne,ALP,16662,24.836406457286806
2022,VIC,Melbourne,COAL,9249,13.786575640586104
2022,VIC,Melbourne,GRN,34398,51.27371920044122
2022,VIC,Melbourne,Other,1461,2.177769165412077
2022,VIC,Melbourne,Other Left,2597,3.8710927601472713
2022,VIC,Melbourne,Other Right,2720,4.054436776126522
2022,VIC,Menzies,ALP,25331,33.874030489435675
2022,VIC,Menzies,COAL,30814,41.20620486761166
2022,VIC,Menzies,GRN,10775,14.40893286975127
2022,VIC,Menzies,Other,710,0.9494517250601765
2022,VIC,Menzies,Other Right,7150,9.561380048141213
2022,VIC,Monash,ALP,19829,26.05308106687689
2022,VIC,Monash,COAL,28189,37.0371830245697
2022,VIC,Monash,GRN,7344,9.649191959006702
2022,VIC,Monash,Other,8936,11.740901327026672
2022,VIC,Monash,Other Right,11812,15.519642622520037
2022,VIC,Nicholls,ALP,8655,10.849535557143394
2022,VIC,Nicholls,COAL,35618,44.64919208253419
2022,VIC,Nicholls,GRN,2189,2.744036202725233
2022,VIC,Nicholls,Other,22326,27.98691286525516
2022,VIC,Nicholls,Other Right,10985,13.77032329234202
2022,VIC,Scullin,ALP,31881,46.262007719766665
2022,VIC,Scullin,COAL,14948,21.690803029863307
2022,VIC,Scullin,GRN,7378,10.706097454798735
2022,VIC,Scullin,Other Left,2104,3.053080651246481
2022,VIC,Scullin,Other Right,12603,18.28801114432481
2022,VIC,Wannon,ALP,15859,19.035444648494234
2022,VIC,Wannon,COAL,36733,44.09035804736356
2022,VIC,Wannon,GRN,4797,5.757804904396672
2022,VIC,Wannon,Other,18943,22.737147864078835
2022,VIC,Wannon,Other Right,6981,8.379244535666702
2022,VIC,Wills,ALP,25643,39.11498215320785
2022,VIC,Wills,COAL,10989,16.762256322645595
2022,VIC,Wills,GRN,18503,28.22386283901278
2022,VIC,Wills,Other,1631,2.4878733335367156
2022,VIC,Wills,Other Left,4611,7.033466548704964
2022,VIC,Wills,Other Right,4181,6.3775588028920955
2022,WA,Brand,ALP,37495,50.96576003479726
2022,WA,Brand,COAL,15718,21.364977096331334
2022,WA,Brand,GRN,8367,11.372996778534437
2022,WA,Brand,Other,5161,7.015183025459093
2022,WA,Brand,Other Right,6828,9.281083064877869
2022,WA,Burt,ALP,36353,52.51578232668333
2022,WA,Burt,COAL,15669,22.63554021062364
2022,WA,Burt,GRN,6592,9.522846452768588
2022,WA,Burt,Other,5657,8.172139317856782
2022,WA,Burt,Other Right,4952,7.153691692067666
2022,WA,Canning,ALP,24287,33.52890827765199
2022,WA,Canning,COAL,31386,43.32928378154509
2022,WA,Canning,GRN,5686,7.849688000441769
2022,WA,Canning,Other,5394,7.446573526975537
2022,WA,Canning,Other Right,5683,7.845546413385609
2022,WA,Cowan,ALP,34483,47.50247961207847
2022,WA,Cowan,COAL,22021,30.33529865549923
2022,WA,Cowan,GRN,6922,9.53548600396738
2022,WA,Cowan,Other,4558,6.278928807582103
2022,WA,Cowan,Other Right,4608,6.347806920872824
2022,WA,Curtin,ALP,10573,13.584561421541546
2022,WA,Curtin,COAL,31535,40.51727460780409
2022,WA,Curtin,GRN,7851,10.087240302707148
2022,WA,Curtin,Other,25650,32.95602009482083
2022,WA,Curtin,Other Right,2222,2.854903573126389
2022,WA,Durack,ALP,20712,30.109027474923682
2022,WA,Durack,COAL,30264,43.994766681203664
2022,WA,Durack,GRN,6311,9.174298589911324
2022,WA,Durack,Other,5143,7.4763773804332025
2022,WA,Durack,Other Right,6360,9.24552987352813
2022,WA,Forrest,ALP,21143,28.0188179167771
2022,WA,Forrest,COAL,31732,42.05141796978532
2022,WA,Forrest,GRN,10120,13.411078717201166
2022,WA,Forrest,Other,5132,6.800954147892924
2022,WA,Forrest,Other Right,7333,9.717731248343494
2022,WA,Fremantle,ALP,33344,44.53883657249716
2022,WA,Fremantle,COAL,17734,23.687971682361585
2022,WA,Fremantle,GRN,13660,18.246176450945036
2022,WA,Fremantle,Other,4499,6.009483737393976
2022,WA,Fremantle,Other Left,922,1.2315501235557336
2022,WA,Fremantle,Other Right,4706,6.28598143324651
2022,WA,Hasluck,ALP,29609,40.364533631431144
2022,WA,Hasluck,COAL,24305,33.13384409848134
2022,WA,Hasluck,GRN,7928,10.807863238541865
2022,WA,Hasluck,Other,5550,7.566049567849061
2022,WA,Hasluck,Other Right,5962,8.127709463696595
2022,WA,Moore,ALP,26268,33.234646625673726
2022,WA,Moore,COAL,32771,41.46233457324325
2022,WA,Moore,GRN,11296,14.291859611832283
2022,WA,Moore,Other,4277,5.411321136668438
2022,WA,Moore,Other Right,4426,5.599838052582302
2022,WA,O'Connor,ALP,20769,27.40769088653699
2022,WA,O'Connor,COAL,33215,43.83198289741086
2022,WA,O'Connor,GRN,7899,10.423869724722215
2022,WA,O'Connor,Other,7149,9.43413655678429
2022,WA,O'Connor,Other Right,6746,8.902319934545647
2022,WA,Pearce,ALP,30403,43.555434580175636
2022,WA,Pearce,COAL,20471,29.326819764193516
2022,WA,Pearce,GRN,7524,10.778906350729912
2022,WA,Pearce,Other,5179,7.419451886022091
2022,WA,Pearce,Other Right,6226,8.919387418878845
2022,WA,Perth,ALP,28857,40.02913025384935
2022,WA,Perth,COAL,18726,25.97586350395339
2022,WA,Perth,GRN,16367,22.703564988209184
2022,WA,Perth,Other,4208,5.837148009432654
2022,WA,Perth,Other Right,3932,5.454293244555417
2022,WA,Swan,ALP,28869,40.286635314475504
2022,WA,Swan,COAL,22393,31.249389469571163
2022,WA,Swan,GRN,10862,15.157900612623676
2022,WA,Swan,Other,4735,6.607683612665541
2022,WA,Swan,Other Right,4800,6.698390990664118
2022,WA,Tangney,ALP,30926,38.87959971336258
2022,WA,Tangney,COAL,31507,39.61002225211521
2022,WA,Tangney,GRN,9396,11.812478785059653
2022,WA,Tangney,Other,3983,5.007354512653533
2022,WA,Tangney,Other Right,3731,4.690544736809022
